0.000000e+000	3.100538e-020	2.634668e-001
1.953125e-005	-1.544313e-004	3.131658e-001
3.906250e-005	-3.366841e-004	4.755577e-001
5.859375e-005	4.838521e-005	6.998998e-001
7.812500e-005	6.094078e-004	8.493611e-001
9.765625e-005	-1.115728e-004	8.593819e-001
1.171875e-004	-1.429851e-003	7.527283e-001
1.367188e-004	-1.686641e-004	5.845489e-001
1.562500e-004	4.144648e-003	4.292422e-001
1.757813e-004	7.508692e-003	3.405828e-001
1.953125e-004	8.131286e-003	2.938260e-001
2.148438e-004	9.779394e-003	2.450707e-001
2.343750e-004	1.343598e-002	2.323328e-001
2.539063e-004	1.257023e-002	3.107392e-001
2.734375e-004	5.561343e-003	4.287426e-001
2.929688e-004	5.177239e-003	5.070468e-001
3.125000e-004	2.137945e-002	5.854119e-001
3.320313e-004	4.046452e-002	7.243629e-001
3.515625e-004	4.135508e-002	8.306388e-001
3.710938e-004	3.177570e-002	7.945579e-001
3.906250e-004	4.351579e-002	7.436945e-001
4.101563e-004	8.389662e-002	8.946063e-001
4.296875e-004	1.170705e-001	1.158861e+000
4.492188e-004	1.115178e-001	1.188895e+000
4.687500e-004	8.638477e-002	8.835351e-001
4.882813e-004	8.563996e-002	5.701838e-001
5.078125e-004	1.188442e-001	5.586289e-001
5.273438e-004	1.580499e-001	7.703463e-001
5.468750e-004	1.888234e-001	9.861287e-001
5.664063e-004	2.273610e-001	1.209841e+000
5.859375e-004	2.785076e-001	1.524741e+000
6.054688e-004	3.166147e-001	1.802297e+000
6.250000e-004	3.330074e-001	1.895606e+000
6.445313e-004	3.668972e-001	1.959010e+000
6.640625e-004	4.505358e-001	2.180159e+000
6.835938e-004	5.513706e-001	2.373280e+000
7.031250e-004	6.176548e-001	2.374327e+000
7.226563e-004	6.649517e-001	2.668731e+000
7.421875e-004	7.654392e-001	3.901811e+000
7.617188e-004	9.605315e-001	5.897562e+000
7.812500e-004	1.235942e+000	8.052614e+000
8.007813e-004	1.575671e+000	1.049010e+001
8.203125e-004	1.984620e+000	1.363582e+001
8.398438e-004	2.463427e+000	1.703567e+001
8.593750e-004	3.025658e+000	2.033603e+001
8.789063e-004	3.745121e+000	2.498826e+001
8.984375e-004	4.724332e+000	3.266439e+001
9.179688e-004	6.015944e+000	4.275753e+001
9.375000e-004	7.660210e+000	5.495577e+001
9.570313e-004	9.829756e+000	7.363140e+001
9.765625e-004	1.286125e+001	1.048118e+002
9.960938e-004	1.710085e+001	1.486192e+002
1.015625e-003	2.277571e+001	1.998076e+002
1.035156e-003	3.002733e+001	2.551944e+002
1.054688e-003	3.894006e+001	3.133050e+002
1.074219e-003	4.944035e+001	3.667309e+002
1.093750e-003	6.127186e+001	4.047790e+002
1.113281e-003	7.421369e+001	4.265015e+002
1.132813e-003	8.826554e+001	4.410484e+002
1.152344e-003	1.034519e+002	4.504548e+002
1.171875e-003	1.194412e+002	4.419444e+002
1.191406e-003	1.355046e+002	4.037948e+002
1.210938e-003	1.509019e+002	3.401459e+002
1.230469e-003	1.652330e+002	2.628543e+002
1.250000e-003	1.784248e+002	1.769110e+002
1.269531e-003	1.905127e+002	8.302161e+001
1.289063e-003	2.015037e+002	-1.148673e+001
1.308594e-003	2.113729e+002	-9.477506e+001
1.328125e-003	2.201070e+002	-1.618452e+002
1.347656e-003	2.277366e+002	-2.165815e+002
1.367188e-003	2.343083e+002	-2.636385e+002
1.386719e-003	2.398024e+002	-3.039450e+002
1.406250e-003	2.441144e+002	-3.372216e+002
1.425781e-003	2.471684e+002	-3.637739e+002
1.445313e-003	2.490116e+002	-3.835534e+002
1.464844e-003	2.497397e+002	-3.967177e+002
1.484375e-003	2.493670e+002	-4.051116e+002
1.503906e-003	2.478406e+002	-4.110257e+002
1.523438e-003	2.451459e+002	-4.152128e+002
1.542969e-003	2.413259e+002	-4.183523e+002
1.562500e-003	2.364258e+002	-4.237310e+002
1.582031e-003	2.305026e+002	-4.356725e+002
1.601563e-003	2.236726e+002	-4.545351e+002
1.621094e-003	2.160810e+002	-4.749124e+002
1.640625e-003	2.078484e+002	-4.899825e+002
1.660156e-003	1.991070e+002	-4.969326e+002
1.679688e-003	1.900474e+002	-4.969237e+002
1.699219e-003	1.808426e+002	-4.903261e+002
1.718750e-003	1.715453e+002	-4.744413e+002
1.738281e-003	1.621451e+002	-4.471181e+002
1.757813e-003	1.527103e+002	-4.103037e+002
1.777344e-003	1.433862e+002	-3.672659e+002
1.796875e-003	1.342507e+002	-3.176152e+002
1.816406e-003	1.252609e+002	-2.586547e+002
1.835938e-003	1.163636e+002	-1.916768e+002
1.855469e-003	1.075785e+002	-1.235378e+002
1.875000e-003	9.893162e+001	-6.122450e+001
1.894531e-003	9.038726e+001	-7.611599e+000
1.914063e-003	8.191989e+001	3.713061e+001
1.933594e-003	7.361305e+001	7.383291e+001
1.953125e-003	6.560645e+001	1.058825e+002
1.972656e-003	5.796706e+001	1.392738e+002
1.992188e-003	5.069112e+001	1.783254e+002
2.011719e-003	4.381261e+001	2.227278e+002
2.031250e-003	3.740523e+001	2.701763e+002
2.050781e-003	3.146945e+001	3.199060e+002
2.070313e-003	2.592802e+001	3.721156e+002
2.089844e-003	2.076794e+001	4.258797e+002
2.109375e-003	1.608366e+001	4.792793e+002
2.128906e-003	1.193252e+001	5.301191e+002
2.148438e-003	8.255937e+000	5.756289e+002
2.167969e-003	5.025046e+000	6.133233e+002
2.187500e-003	2.379545e+000	6.425598e+002
2.207031e-003	5.142838e-001	6.623892e+002
2.226563e-003	-5.509491e-001	6.671147e+002
2.246094e-003	-1.026033e+000	6.477178e+002
2.265625e-003	-1.195109e+000	5.998563e+002
2.285156e-003	-1.249089e+000	5.276254e+002
2.304688e-003	-1.247014e+000	4.377408e+002
2.324219e-003	-1.189691e+000	3.339519e+002
2.343750e-003	-1.108568e+000	2.204854e+002
2.363281e-003	-1.072859e+000	1.072229e+002
2.382813e-003	-1.109618e+000	5.628019e+000
2.402344e-003	-1.155803e+000	-8.020252e+001
2.421875e-003	-1.130872e+000	-1.542107e+002
2.441406e-003	-1.038401e+000	-2.198199e+002
2.460938e-003	-9.544283e-001	-2.744895e+002
2.480469e-003	-9.285767e-001	-3.138412e+002
2.500000e-003	-9.385539e-001	-3.375860e+002
2.519531e-003	-9.361549e-001	-3.487183e+002
2.539063e-003	-8.993839e-001	-3.488717e+002
2.558594e-003	-8.358695e-001	-3.376421e+002
2.578125e-003	-7.637078e-001	-3.162904e+002
2.597656e-003	-6.991337e-001	-2.896686e+002
2.617188e-003	-6.501839e-001	-2.637080e+002
2.636719e-003	-6.151169e-001	-2.421767e+002
2.656250e-003	-5.882813e-001	-2.261092e+002
2.675781e-003	-5.656971e-001	-2.149379e+002
2.695313e-003	-5.432909e-001	-2.074582e+002
2.714844e-003	-5.140586e-001	-2.027548e+002
2.734375e-003	-4.721251e-001	-2.009195e+002
2.753906e-003	-4.197861e-001	-2.020071e+002
2.773438e-003	-3.662034e-001	-2.037905e+002
2.792969e-003	-3.158059e-001	-2.018214e+002
2.812500e-003	-2.627625e-001	-1.927103e+002
2.832031e-003	-2.049048e-001	-1.762071e+002
2.851563e-003	-1.580516e-001	-1.528535e+002
2.871094e-003	-1.408881e-001	-1.210242e+002
2.890625e-003	-1.448264e-001	-7.861813e+001
2.910156e-003	-1.368865e-001	-2.730936e+001
2.929688e-003	-9.950618e-002	2.718452e+001
2.949219e-003	-5.214114e-002	7.940554e+001
2.968750e-003	-2.418017e-002	1.268667e+002
2.988281e-003	-1.971345e-002	1.682744e+002
3.007813e-003	-2.051341e-002	2.016531e+002
3.027344e-003	-1.385465e-002	2.259752e+002
3.046875e-003	-3.798234e-003	2.432033e+002
3.066406e-003	1.375576e-003	2.567065e+002
3.085938e-003	1.046826e-003	2.678773e+002
3.105469e-003	-2.111417e-004	2.753878e+002
3.125000e-003	2.037039e-005	2.773834e+002
3.144531e-003	6.829224e-004	2.733783e+002
3.164063e-003	5.721523e-004	2.642580e+002
3.183594e-003	8.556231e-005	2.514333e+002
3.203125e-003	2.361581e-006	2.361595e+002
3.222656e-003	2.375981e-004	2.192038e+002
3.242188e-003	2.827353e-004	2.010107e+002
3.261719e-003	8.535570e-005	1.820046e+002
3.281250e-003	-3.931941e-005	1.621092e+002
3.300781e-003	1.041618e-005	1.398258e+002
3.320313e-003	6.546370e-005	1.126604e+002
3.339844e-003	3.349333e-005	7.911456e+001
3.359375e-003	-1.084287e-005	3.984787e+001
3.378906e-003	-9.973230e-006	-3.356957e+000
3.398438e-003	5.356027e-006	-4.883645e+001
3.417969e-003	4.242657e-006	-9.459600e+001
3.437500e-003	-2.526360e-006	-1.377264e+002
3.457031e-003	-2.122250e-006	-1.757725e+002
3.476563e-003	8.141110e-007	-2.084473e+002
3.496094e-003	7.304877e-007	-2.367418e+002
3.515625e-003	-3.902283e-007	-2.603998e+002
3.535156e-003	-3.794807e-007	-2.774963e+002
3.554688e-003	2.321785e-008	-2.865529e+002
3.574219e-003	7.541845e-008	-2.876288e+002
3.593750e-003	-2.755338e-008	-2.808520e+002
3.613281e-003	-3.407290e-008	-2.653785e+002
