0.000000e+000	9.440007e-002	0.000000e+000
1.000000e+000	1.536004e-003	-2.629991e-004
2.000000e+000	2.553469e-005	-1.894543e-004
3.000000e+000	-2.947044e-005	-5.810450e-005
4.000000e+000	-2.181472e-005	-1.606595e-005
5.000000e+000	-1.685890e-005	-1.138860e-005
6.000000e+000	-1.315698e-005	-9.833876e-006
7.000000e+000	-9.532749e-006	-4.218196e-006
8.000000e+000	-5.464618e-006	-3.450570e-006
9.000000e+000	-4.506469e-006	-1.630428e-006
1.000000e+001	-5.128125e-006	-6.981602e-007
1.100000e+001	-3.284238e-006	-1.802573e-006
1.200000e+001	-2.402863e-006	-7.564390e-007
1.300000e+001	-2.662200e-006	-3.751653e-007
1.400000e+001	-2.263052e-006	-5.922060e-007
1.500000e+001	-1.743201e-006	-8.314580e-007
1.600000e+001	-1.398342e-006	2.677384e-007
1.700000e+001	-1.511475e-006	2.115209e-008
1.800000e+001	-1.355617e-006	-3.231089e-007
1.900000e+001	-6.899580e-007	-3.042336e-008
2.000000e+001	-1.016207e-006	7.172003e-008
2.100000e+001	-7.153874e-007	2.582381e-008
2.200000e+001	-9.605478e-007	1.475494e-007
2.300000e+001	-6.990311e-007	-6.918933e-008
2.400000e+001	-5.803065e-007	7.127478e-008
2.500000e+001	-6.458212e-007	5.983851e-009
2.600000e+001	-5.061577e-007	1.667912e-007
2.700000e+001	-5.454903e-007	1.579604e-007
2.800000e+001	-4.423472e-007	2.167982e-008
2.900000e+001	-4.242111e-007	9.209032e-008
3.000000e+001	-3.559248e-007	3.559634e-008
3.100000e+001	-3.283233e-007	7.483731e-008
3.200000e+001	-3.104724e-007	1.207752e-007
3.300000e+001	-2.615561e-007	7.297046e-008
3.400000e+001	-2.451103e-007	9.765874e-008
3.500000e+001	-2.009332e-007	5.448870e-008
3.600000e+001	-1.910712e-007	9.265119e-008
3.700000e+001	-2.278980e-007	9.880910e-008
3.800000e+001	-1.829458e-007	7.072057e-008
3.900000e+001	-1.806186e-007	8.828695e-008
4.000000e+001	-1.541494e-007	9.031353e-008
4.100000e+001	-1.584119e-007	6.566389e-008
4.200000e+001	-1.519132e-007	7.355477e-008
4.300000e+001	-1.415985e-007	8.322015e-008
4.400000e+001	-1.136322e-007	6.590967e-008
4.500000e+001	-1.096218e-007	6.084600e-008
4.600000e+001	-1.063017e-007	8.953692e-008
4.700000e+001	-1.087131e-007	6.197257e-008
4.800000e+001	-8.671258e-008	5.816448e-008
4.900000e+001	-7.539591e-008	7.051997e-008
5.000000e+001	-7.854843e-008	2.393825e-008
5.100000e+001	-5.907205e-008	5.257049e-008
5.200000e+001	-6.464144e-008	5.377997e-008
5.300000e+001	-5.254746e-008	5.774418e-008
5.400000e+001	-5.375781e-008	3.519704e-008
5.500000e+001	-5.597313e-008	4.846695e-008
5.600000e+001	-4.799176e-008	4.623584e-008
5.700000e+001	-3.803979e-008	3.731667e-008
5.800000e+001	-4.501269e-008	5.106900e-008
5.900000e+001	-4.348112e-008	5.039800e-008
6.000000e+001	-2.596471e-008	3.581819e-008
6.100000e+001	-1.968801e-008	2.752186e-008
6.200000e+001	-3.593246e-008	2.995008e-008
6.300000e+001	-2.420134e-008	3.694320e-008
6.400000e+001	-1.861877e-008	3.141970e-008
6.500000e+001	-2.634437e-008	3.551235e-008
6.600000e+001	-2.239176e-008	3.206374e-008
6.700000e+001	-2.150107e-008	2.396818e-008
6.800000e+001	-1.051074e-008	3.840909e-008
6.900000e+001	-5.477472e-009	3.542756e-008
7.000000e+001	-9.341630e-009	2.821333e-008
7.100000e+001	-4.594357e-009	3.193832e-008
7.200000e+001	-1.144963e-008	2.205179e-008
7.300000e+001	-9.462098e-010	2.321946e-008
7.400000e+001	5.894253e-011	1.929819e-008
7.500000e+001	-8.473909e-010	1.524863e-008
7.600000e+001	2.563976e-009	1.481157e-008
7.700000e+001	-4.552886e-009	1.977028e-008
7.800000e+001	-5.960639e-009	1.417750e-008
7.900000e+001	2.348945e-009	1.747090e-008
8.000000e+001	6.560968e-009	1.416428e-008
8.100000e+001	-1.991564e-009	1.855567e-008
8.200000e+001	-1.759813e-009	1.616016e-008
8.300000e+001	1.731797e-009	1.835258e-008
8.400000e+001	5.930793e-009	2.120910e-008
8.500000e+001	9.426991e-009	1.846485e-008
8.600000e+001	8.582646e-009	1.615357e-008
8.700000e+001	1.439366e-008	1.256747e-008
8.800000e+001	1.338570e-008	1.149820e-008
8.900000e+001	1.627429e-008	1.267048e-008
