0.000000e+000	-2.987396e-005	0.000000e+000
1.000000e+000	-2.476794e-004	-7.967807e-005
2.000000e+000	-8.196017e-005	4.475842e-005
3.000000e+000	2.564661e-005	-3.910898e-006
4.000000e+000	-1.453468e-005	-2.461045e-007
5.000000e+000	-3.781364e-006	3.038013e-006
6.000000e+000	-1.676051e-006	-2.247216e-006
7.000000e+000	-1.630897e-006	3.592784e-007
8.000000e+000	-7.688279e-007	1.001517e-006
9.000000e+000	-1.044502e-007	2.585539e-007
1.000000e+001	-8.647254e-007	8.680765e-007
1.100000e+001	6.621126e-007	-5.675422e-008
1.200000e+001	-4.708398e-007	6.120539e-008
1.300000e+001	-2.114439e-007	8.740765e-008
1.400000e+001	2.325741e-007	-5.717636e-008
1.500000e+001	-3.152075e-007	1.376569e-007
1.600000e+001	-4.276566e-007	2.744000e-007
1.700000e+001	-3.027529e-007	1.623421e-008
1.800000e+001	-7.592516e-008	3.837431e-008
1.900000e+001	-8.061714e-008	-8.633372e-008
2.000000e+001	-1.374025e-007	7.159359e-008
2.100000e+001	-2.314652e-007	9.566723e-008
2.200000e+001	-1.102379e-007	-1.468487e-008
2.300000e+001	-1.807741e-007	4.144651e-008
2.400000e+001	-7.914932e-010	-2.931177e-008
2.500000e+001	-3.219173e-008	4.512078e-008
2.600000e+001	-7.024468e-008	7.560350e-008
2.700000e+001	1.186505e-008	3.863365e-008
2.800000e+001	-8.214101e-008	8.026942e-008
2.900000e+001	-4.607940e-008	4.371544e-008
3.000000e+001	-5.132413e-008	3.549827e-009
3.100000e+001	-3.322790e-008	-6.499949e-009
3.200000e+001	8.386558e-009	2.552613e-008
3.300000e+001	-5.493753e-008	4.526937e-008
3.400000e+001	-1.631810e-008	4.566476e-008
3.500000e+001	-9.341735e-009	1.160182e-008
3.600000e+001	1.109512e-008	1.185316e-008
3.700000e+001	-4.754635e-008	2.184645e-008
3.800000e+001	-3.555901e-008	2.121467e-008
3.900000e+001	1.429459e-008	-7.007598e-009
4.000000e+001	-2.965453e-008	1.358790e-008
4.100000e+001	-2.104183e-008	6.359867e-009
4.200000e+001	-1.123493e-008	1.758334e-008
4.300000e+001	-2.037802e-008	2.040218e-008
4.400000e+001	-6.610782e-009	2.979636e-009
4.500000e+001	-1.910476e-008	1.615610e-008
4.600000e+001	1.683434e-009	9.997826e-009
4.700000e+001	-1.026210e-008	1.499959e-008
4.800000e+001	-8.105486e-009	1.439115e-008
4.900000e+001	-2.293064e-009	5.424102e-009
5.000000e+001	-2.912759e-010	2.010883e-008
5.100000e+001	9.174061e-009	-2.306843e-010
5.200000e+001	1.008507e-008	4.649572e-009
5.300000e+001	1.151722e-008	1.507799e-008
5.400000e+001	1.122886e-009	-5.636491e-009
5.500000e+001	1.482858e-009	6.485029e-009
5.600000e+001	8.369774e-009	1.831369e-008
5.700000e+001	2.344978e-009	3.062631e-009
5.800000e+001	3.938379e-009	-6.262337e-009
5.900000e+001	9.804112e-009	9.299674e-009
6.000000e+001	1.188523e-008	-4.558227e-009
6.100000e+001	3.399070e-009	2.659373e-009
